observationID,deploymentID,sequenceID,mediaID,timestamp,observationType,cameraSetup,taxonID,scientificName,count,countNew,lifeStage,sex,behaviour,individualID,classificationMethod,classifiedBy,classificationTimestamp,classificationConfidence,comments,_id,speed,radius,angle
08f00516-81c1-4b63-a9f1-b22c237710fa,04f0900d-3b3b-4218-a214-d7f71bbff15a,f4a2e5dc-0748-45aa-b296-af71be21efbd,,2023-02-11T03:17:50+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T09:30:29Z,,,,,,
5c6d4bed-5d64-4a30-94b1-08517a7a9d15,04f0900d-3b3b-4218-a214-d7f71bbff15a,129955e9-ec57-411d-b621-7a4c0887ba6b,,2023-02-11T03:29:10+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T09:32:52Z,,,,,,
3ea402c9-9045-4e9d-80a2-92c397370548,04f0900d-3b3b-4218-a214-d7f71bbff15a,59f83036-37cf-4499-83c8-e1c01cea2722,,2023-02-11T03:41:32+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T09:33:43Z,,,,,,
f77d2360-e542-4892-aff1-84199b24e699,04f0900d-3b3b-4218-a214-d7f71bbff15a,f01791d4-645e-4089-9d22-99c2e3582faa,,2023-02-11T03:51:43+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T09:34:35Z,,,,,,
b1c9a30b-8693-40fd-9025-fd9e5175b3c8,04f0900d-3b3b-4218-a214-d7f71bbff15a,ebea634f-c467-4c43-9f34-64afb2074f71,,2023-02-11T04:20:27+01:00,animal,False,3DXV3,Felis catus,1,,adult,,,,human,Kristof Baert,2023-03-27T09:35:31Z,,,,,,
75d52955-db40-41e1-88be-c47bc0fe867c,04f0900d-3b3b-4218-a214-d7f71bbff15a,e15d328f-c00d-4873-817b-73e889fe0beb,,2023-02-11T04:23:15+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T09:35:54Z,,,,,,
96293361-306a-4baf-ba49-83c40f0dcfd8,04f0900d-3b3b-4218-a214-d7f71bbff15a,0023ecb0-0f4c-42f8-82fa-758cf94e0ce7,,2023-02-11T04:53:08+01:00,animal,False,4RM67,Rattus norvegicus,1,,,,,,human,Kristof Baert,2023-03-27T09:36:19Z,,,,,,
3df41cf6-360d-4ef6-89c4-05c9b94165ef,04f0900d-3b3b-4218-a214-d7f71bbff15a,852261ba-74b6-4a99-9f83-6ff1bb0fcc99,,2023-02-11T05:06:55+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T09:37:58Z,,,,,,
48ea8929-9aa7-4e22-b59e-acd9edec46ba,04f0900d-3b3b-4218-a214-d7f71bbff15a,1ffd424c-5de3-4e1d-9019-59f556c8775d,,2023-02-11T05:12:30+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T09:38:18Z,,,,,,
16d5454f-dc33-4138-9420-136c562d471e,04f0900d-3b3b-4218-a214-d7f71bbff15a,f695a85f-0cc1-4cb7-b1a0-4dde31aecfa3,,2023-02-11T05:23:47+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T09:43:16Z,,,,,,
0d18c8f1-701b-4a95-89e3-1a1b8e2273d1,04f0900d-3b3b-4218-a214-d7f71bbff15a,12d6be4d-deb4-4e7a-b2fd-345d86fa3bd1,,2023-02-11T05:39:15+01:00,animal,False,4RM67,Rattus norvegicus,1,,,,,,human,Kristof Baert,2023-03-27T09:44:22Z,,,,,,
020b0a21-52ae-4fe8-8a90-32b65ba9c2b2,04f0900d-3b3b-4218-a214-d7f71bbff15a,ab5fdf20-ffbe-4ba3-a063-b9ff10534e54,,2023-02-11T06:17:53+01:00,animal,False,4RM67,Rattus norvegicus,1,,,,,,human,Kristof Baert,2023-03-27T09:46:15Z,0.5,,,,,
79978b17-eb88-4b3e-88aa-ecaec842b891,04f0900d-3b3b-4218-a214-d7f71bbff15a,6af4bf5b-f814-40ef-8d60-884f37bf99b8,,2023-02-11T06:33:11+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T10:35:13Z,,,,,,
b9ba57cd-a422-4d3b-8c18-576983272428,04f0900d-3b3b-4218-a214-d7f71bbff15a,fcf252d2-ebec-480f-b540-94bd53578b05,,2023-02-11T07:25:16+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T10:37:14Z,,,,,,
770df32b-f2c8-4ddd-be57-cc61151976d2,04f0900d-3b3b-4218-a214-d7f71bbff15a,a49c16f5-fe23-486a-8689-6bd5738c7a09,,2023-02-11T07:29:03+01:00,animal,False,3DXV3,Felis catus,1,,adult,,,,human,Kristof Baert,2023-03-27T10:39:06Z,,,,,,
7391af6b-743c-4a11-b191-be6b11d306cb,04f0900d-3b3b-4218-a214-d7f71bbff15a,791b0bb9-3d65-40de-894c-e27436606265,,2023-02-11T07:31:34+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T10:39:33Z,,,,,,
6fd7d04d-7df4-4277-9595-a9cb0ca7e7c9,04f0900d-3b3b-4218-a214-d7f71bbff15a,93af4f44-48e9-450e-9ff5-6fac7a6759f0,,2023-02-11T18:20:22+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T10:40:05Z,,,,,,
3ec3f619-4848-46d6-bf65-bcadcc0f0edf,04f0900d-3b3b-4218-a214-d7f71bbff15a,47347363-136d-412f-af16-14d0b5250b32,,2023-02-11T18:36:48+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T10:40:27Z,,,,,,
74e689d2-63db-42c2-9463-8287f45ffe76,04f0900d-3b3b-4218-a214-d7f71bbff15a,c7fbd151-9cf4-4b09-bcb2-a3a8e2817122,,2023-02-11T20:46:46+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T10:41:22Z,,,,,,
974a6ba8-aa79-4dbc-ae99-08972a75adb6,04f0900d-3b3b-4218-a214-d7f71bbff15a,1cd69e12-81f8-4beb-a97e-bb9126346e58,,2023-02-11T20:59:17+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T10:41:53Z,,,,,,
1f84b3e0-9303-4477-8bcf-57200a533a6f,04f0900d-3b3b-4218-a214-d7f71bbff15a,0fd82a6e-fc95-4acf-bd6c-43029ce6e936,,2023-02-11T21:27:40+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T10:42:16Z,,,,,,
d60d6790-4ec1-48a9-9b0c-2fe28e627cc8,04f0900d-3b3b-4218-a214-d7f71bbff15a,b357d4a7-17b9-4aac-8781-972043724753,,2023-02-11T21:34:56+01:00,animal,False,3DXV3,Felis catus,1,,adult,,,,human,Kristof Baert,2023-03-27T10:42:36Z,,,,,,
f50b745a-8626-4818-99f2-e6167a597edc,04f0900d-3b3b-4218-a214-d7f71bbff15a,9c419c21-a961-4e86-8854-e93f6850af6a,,2023-02-11T21:43:53+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T10:50:47Z,,,,,,
f6198521-b1cc-44e3-9174-a1cdf91f940a,04f0900d-3b3b-4218-a214-d7f71bbff15a,fde1b2e1-1dbd-4c09-8f93-fc20a05e833b,,2023-02-11T21:58:33+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T10:52:41Z,,,,,,
fff41918-b977-4902-8ec0-c2bdd726ad60,04f0900d-3b3b-4218-a214-d7f71bbff15a,03e2f7fc-2f0a-4122-8c7e-d0a8212d9adf,,2023-02-11T22:06:29+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T10:53:09Z,,,,,,
bea7543c-ddf0-42e9-9249-23ba7110f09c,04f0900d-3b3b-4218-a214-d7f71bbff15a,256b3443-ed04-4388-8be3-ae95bfafee11,,2023-02-11T22:14:08+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T10:55:19Z,,,,,,
cb1e5cdf-5ed6-4f1b-8398-aa37b3f13867,04f0900d-3b3b-4218-a214-d7f71bbff15a,86a09b35-6637-46e0-a5fe-8ebd05e40603,,2023-02-11T23:01:37+01:00,animal,False,3DXV3,Felis catus,1,,adult,,,,human,Kristof Baert,2023-03-27T10:56:22Z,,,,,,
ff4e3f03-f3f4-4db4-8fb4-d8762c3e4585,04f0900d-3b3b-4218-a214-d7f71bbff15a,9650e1e1-130d-4da0-a3d5-04e364e7563b,,2023-02-11T23:39:56+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T10:56:54Z,,,,,,
dc14e743-1add-4d82-93af-9b7a88b8ecd8,04f0900d-3b3b-4218-a214-d7f71bbff15a,f24fe60d-4c29-44ee-b30c-fd5ced64a973,,2023-02-12T00:43:45+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T10:57:45Z,,,,,,
93211f50-6734-4fc5-86ad-fe09091f5ede,04f0900d-3b3b-4218-a214-d7f71bbff15a,ebcec5d3-fa55-4e17-825e-bd8c1584b62e,,2023-02-12T00:50:16+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T10:58:04Z,,,,,,
3f0f0d9a-6780-415a-bd8b-fd377aafa68a,04f0900d-3b3b-4218-a214-d7f71bbff15a,58e3a0a0-9d6a-43cf-bc13-d017f0af57ef,,2023-02-12T01:09:04+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T10:58:39Z,,,,,,
984d24bf-5ebc-4984-ad2e-a81f347a1306,04f0900d-3b3b-4218-a214-d7f71bbff15a,81a173b4-1462-4393-9549-9a7ee0095c1f,,2023-02-12T03:23:50+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T10:58:54Z,,,,,,
90cba03b-4bd8-4679-b967-84dfd3d4ca61,04f0900d-3b3b-4218-a214-d7f71bbff15a,04618c41-4a52-4fae-9b64-186f68097503,,2023-02-12T03:28:07+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T10:59:07Z,,,,,,
e5bec57e-9ab5-416d-a1f6-45d2bd123d34,04f0900d-3b3b-4218-a214-d7f71bbff15a,6ade07b7-baaf-41b0-89f0-1ca748766e16,,2023-02-12T03:33:31+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T11:56:12Z,,,,,,
98d7b436-7523-437d-8d42-942a3c668060,04f0900d-3b3b-4218-a214-d7f71bbff15a,77cf13d1-276a-461f-a2a7-2862eabcd15e,,2023-02-12T03:37:03+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T10:59:43Z,,,,,,
7110eff7-8a1c-433a-8c6d-85098e59c394,04f0900d-3b3b-4218-a214-d7f71bbff15a,5c598bb8-4280-4d2f-928d-4fba4211d8a2,,2023-02-12T03:42:43+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T11:00:24Z,,,,,,
5ec92553-9a79-42a2-8e5f-78ebdbc5200c,04f0900d-3b3b-4218-a214-d7f71bbff15a,3b619293-c06d-40de-9df1-a3d12de1f256,,2023-02-12T03:46:13+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T11:00:51Z,,,,,,
5ade2a71-c6e7-40a8-9f7d-06eaf9c38a80,04f0900d-3b3b-4218-a214-d7f71bbff15a,cb919adf-f802-4b4a-a1ac-d3a7424a04e9,,2023-02-12T04:04:21+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:01:11Z,,,,,,
4986cdd9-6dc7-40b0-be54-d99dcb10e519,04f0900d-3b3b-4218-a214-d7f71bbff15a,baf74fd6-843f-4bb7-bcb4-5e3b01d34d13,,2023-02-12T04:33:39+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:02:32Z,,,,,,
2fbc6278-69e6-44c6-949e-4ddfb873e2ef,04f0900d-3b3b-4218-a214-d7f71bbff15a,3eacd18f-22b2-4f56-bd10-54ddf0a68661,,2023-02-12T04:41:48+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:04:05Z,,,,,,
43dd0db2-1bc7-4e06-8c4a-84f72844ee3f,04f0900d-3b3b-4218-a214-d7f71bbff15a,1c1601f9-8b98-4214-8ddc-c4d3963fa578,,2023-02-12T04:52:16+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T11:06:09Z,,,,,,
02d7adf5-d834-4472-b812-0da77d0a37dd,04f0900d-3b3b-4218-a214-d7f71bbff15a,44acf46c-d7e2-47cb-83e3-8bc4ffe37686,,2023-02-12T04:56:28+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:06:27Z,,,,,,
f1e1f264-4162-49fc-8d42-e3a066291c45,04f0900d-3b3b-4218-a214-d7f71bbff15a,f908ea53-b6c2-424b-9655-fcdeffb6ea23,,2023-02-12T05:02:23+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T11:06:43Z,,,,,,
468758fc-9d2f-44fe-8837-90fade50723c,04f0900d-3b3b-4218-a214-d7f71bbff15a,56aabd0d-bc64-468a-8aab-f14c2a188957,,2023-02-12T05:11:27+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:07:12Z,,,,,,
2c01daae-60d9-4fc5-8a17-17a08753d6de,04f0900d-3b3b-4218-a214-d7f71bbff15a,f926d910-53b8-431e-9544-2ad24fce9616,,2023-02-12T05:39:13+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T11:08:01Z,,,,,,
0fa98d6b-0663-45dc-a4f4-f8e5339c4d13,04f0900d-3b3b-4218-a214-d7f71bbff15a,8feaabde-ba3b-4749-b21d-b26398e0ae63,,2023-02-12T05:48:01+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T11:08:40Z,,,,,,
5821e4d4-1178-4a95-aea8-19776f0c695e,04f0900d-3b3b-4218-a214-d7f71bbff15a,522c9d85-6c3d-4081-9404-bbdf68a7d3d5,,2023-02-12T05:51:17+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T11:09:35Z,,,,,,
5e541f42-679c-4a18-a345-265ae34f04de,04f0900d-3b3b-4218-a214-d7f71bbff15a,bc3639ee-0ebf-4bf7-bf39-cea518340ca0,,2023-02-12T06:53:53+01:00,animal,False,3DXV3,Felis catus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:09:57Z,,,,,,
68aee6da-3d49-4407-a3e8-f9b7c694f3f1,04f0900d-3b3b-4218-a214-d7f71bbff15a,680698f2-284b-4d54-a83a-b8b4a4174127,,2023-02-12T07:19:44+01:00,animal,False,3DXV3,Felis catus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:10:17Z,,,,,,
24301a90-2e89-4551-ab34-3bdf17ddf0cd,04f0900d-3b3b-4218-a214-d7f71bbff15a,9ea817c6-eefc-407f-a201-6c9a9bf20023,,2023-02-12T07:24:43+01:00,animal,False,3DXV3,Felis catus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:12:25Z,,,,,,
48f369f0-3f64-46ec-9741-c47b763ffbf2,04f0900d-3b3b-4218-a214-d7f71bbff15a,c1b70a9e-d7b3-489a-afbd-c2d8a54595bb,,2023-02-12T20:10:28+01:00,human,False,6MB3T,Homo sapiens,1,,adult,,,,human,Kristof Baert,2023-03-27T11:12:13Z,,,,,,
b1f42cb3-3117-4a81-8293-9f0ad97a02c4,04f0900d-3b3b-4218-a214-d7f71bbff15a,f86cb63a-37bd-4ce5-a307-de4af1d863fb,,2023-02-12T20:32:46+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:13:07Z,,,,,,
91c2950a-3627-4cb2-92f3-db72dbeb1ab6,04f0900d-3b3b-4218-a214-d7f71bbff15a,b9f2cd28-895b-4131-a51e-b0089d6a6d7c,,2023-02-12T20:45:52+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:13:23Z,,,,,,
d63fae37-42b0-44f4-98fb-be65eb31cc54,04f0900d-3b3b-4218-a214-d7f71bbff15a,cc0050d8-a25b-47dc-8f3a-5ec0822a3621,,2023-02-12T21:01:08+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,male,,,human,Kristof Baert,2023-03-27T11:14:02Z,,,,,,
ac5cf754-62a8-4fed-8d00-2a09a3c296ec,04f0900d-3b3b-4218-a214-d7f71bbff15a,b027dda9-00bb-417c-bd84-8bd5842bd252,,2023-02-12T21:08:36+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:14:54Z,,,,,,
27dd7217-964a-46ce-9e2f-8aabac008db6,04f0900d-3b3b-4218-a214-d7f71bbff15a,6b88dae1-8477-4d36-92fe-a39c6dcd19ea,,2023-02-12T21:35:23+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:17:13Z,,,,,,
9c7d1757-89aa-47f9-92cc-84f4a55c903e,04f0900d-3b3b-4218-a214-d7f71bbff15a,d33735a0-08c9-4d02-b545-cf2a3e579bb6,,2023-02-12T21:39:22+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T11:17:31Z,,,,,,
919fe655-fb2c-41d5-8707-fcb534cd17f8,04f0900d-3b3b-4218-a214-d7f71bbff15a,30343907-b7c3-4cf6-8280-6615ca779df2,,2023-02-12T22:03:51+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T11:17:56Z,,,,,,
09875eb3-6b47-4ed8-bfb4-e9889ee458ee,04f0900d-3b3b-4218-a214-d7f71bbff15a,92bbd53c-5ece-4024-bbb4-ecc462004f29,,2023-02-12T22:14:00+01:00,animal,False,4RM67,Rattus norvegicus,2,,,,,,human,Kristof Baert,2023-03-27T11:18:29Z,,,,,,
65d47302-2108-4ad5-a74d-ee4786042412,04f0900d-3b3b-4218-a214-d7f71bbff15a,3cd762a7-6ea0-4333-ab6d-17048372a586,,2023-02-12T22:29:41+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:19:39Z,,,,,,
691af0f6-4226-4409-bd69-1db531d0c20b,04f0900d-3b3b-4218-a214-d7f71bbff15a,6d2e6e12-fad9-4196-b408-9931f79b88b6,,2023-02-12T22:40:36+01:00,animal,False,3DXV3,Felis catus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:20:10Z,,,,,,
658bd56a-e13d-4854-b6f7-f3a4d42fbebb,04f0900d-3b3b-4218-a214-d7f71bbff15a,e1311f85-3e18-466d-b804-3de498b4b51b,,2023-02-12T23:36:25+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:20:29Z,,,,,,
9806df9b-ad0c-4796-9451-d4e291794f9f,04f0900d-3b3b-4218-a214-d7f71bbff15a,1ff27790-2e7f-42e2-8ede-bfc50076c0b5,,2023-02-12T23:38:59+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:21:57Z,,,,,,
604b19dd-56df-43f8-8182-974c5e60afa1,04f0900d-3b3b-4218-a214-d7f71bbff15a,7eb3f737-9a33-4bb6-8487-64830cc13abf,,2023-02-13T00:00:18+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:22:20Z,,,,,,
2b3dca68-ddcf-4b37-b72c-33bbe1b70aef,04f0900d-3b3b-4218-a214-d7f71bbff15a,e5e73c05-a38d-464a-b18b-06952e33b0e0,,2023-02-13T00:17:22+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:22:46Z,,,,,,
29882b35-3dc5-4b24-891c-1bc266e418fb,04f0900d-3b3b-4218-a214-d7f71bbff15a,8e9ab40f-3f68-49d2-8990-b650322dccd6,,2023-02-13T01:48:06+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T11:24:39Z,,,,,,
aa4c773e-e88f-47bd-a704-bf1777ff1961,04f0900d-3b3b-4218-a214-d7f71bbff15a,1109b019-c2e2-4130-9dba-35e15a7c0fe4,,2023-02-13T02:20:51+01:00,blank,False,,,1,,,,,,human,Kristof Baert,2023-03-27T11:25:06Z,,,,,,
0c9b6b4f-3951-4f7e-b41b-78662691504f,04f0900d-3b3b-4218-a214-d7f71bbff15a,efa98cbd-a238-49f5-be8c-0b7f969bae3b,,2023-02-13T04:36:00+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:25:28Z,,,,,,
297b340f-079d-43e7-b95c-1fb202dbd148,04f0900d-3b3b-4218-a214-d7f71bbff15a,75d23f64-95b6-4120-9259-4241874dce1c,,2023-02-13T06:10:35+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:27:23Z,,,,,,
f6cebbb4-8476-48a6-aa39-42c6fd56593c,04f0900d-3b3b-4218-a214-d7f71bbff15a,a609c5f0-357a-46e6-ab1a-eb9c42b2986a,,2023-02-13T07:20:43+01:00,animal,False,4RM67,Rattus norvegicus,1,,adult,,,,human,Kristof Baert,2023-03-27T11:37:12Z,,,,,,
ee8f0a74-7a49-4588-b139-6dd5d868d1fb,04f0900d-3b3b-4218-a214-d7f71bbff15a,a609c5f0-357a-46e6-ab1a-eb9c42b2986a,,2023-02-13T07:20:43+01:00,animal,False,4RM67,Rattus norvegicus,1,,,,,,human,Kristof Baert,2023-03-27T11:27:51Z,,,,,,
