observationID,deploymentID,sequenceID,mediaID,timestamp,observationType,cameraSetup,taxonID,scientificName,count,countNew,lifeStage,sex,behaviour,individualID,classificationMethod,classifiedBy,classificationTimestamp,classificationConfidence,comments,_id,speed,radius,angle
bacac086-d122-4efd-ac4a-75e7e47b40ef:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,bacac086-d122-4efd-ac4a-75e7e47b40ef,,2023-04-06T01:47:22+01:00,unclassified,False,,,,,,,,,,,,,,,,,
775de486-4840-4c97-8849-ba3d1dbc4ac2:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,775de486-4840-4c97-8849-ba3d1dbc4ac2,,2023-04-06T01:53:44+01:00,unclassified,False,,,,,,,,,,,,,,,,,
66c2b717-1319-43ad-bd39-28367b90ad56:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,66c2b717-1319-43ad-bd39-28367b90ad56,,2023-04-06T02:01:02+01:00,unclassified,False,,,,,,,,,,,,,,,,,
b3abfb5f-929f-4574-9325-2b456a2d9b27,02182ee6-d75f-497b-b4e9-de5985a3514d,ce8b8a4d-1b71-4423-982c-2fca2c598f39,,2023-04-06T02:04:39+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-18T07:32:54Z,0.88,,,,,
6e3d8dae-e62f-428f-a368-a3e246c4873f:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,6e3d8dae-e62f-428f-a368-a3e246c4873f,,2023-04-06T02:26:16+01:00,unclassified,False,,,,,,,,,,,,,,,,,
bda83bb1-d0c6-497a-9d40-faf6c8cfd44e:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,bda83bb1-d0c6-497a-9d40-faf6c8cfd44e,,2023-04-06T02:35:08+01:00,unclassified,False,,,,,,,,,,,,,,,,,
a9228655-bb2f-4b76-b264-be895b809ab2:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,a9228655-bb2f-4b76-b264-be895b809ab2,,2023-04-06T02:48:00+01:00,unclassified,False,,,,,,,,,,,,,,,,,
bec6d8fc-aa2b-4246-8964-aebf13808e6b:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,bec6d8fc-aa2b-4246-8964-aebf13808e6b,,2023-04-06T02:59:27+01:00,unclassified,False,,,,,,,,,,,,,,,,,
26493843-7650-40d7-939c-fd7e347d5c49:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,26493843-7650-40d7-939c-fd7e347d5c49,,2023-04-06T03:14:30+01:00,unclassified,False,,,,,,,,,,,,,,,,,
1a6e7f11-86fb-4705-ada1-f7d9a8eba3ab:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,1a6e7f11-86fb-4705-ada1-f7d9a8eba3ab,,2023-04-06T03:20:35+01:00,unclassified,False,,,,,,,,,,,,,,,,,
0767d3a0-6811-46ca-a923-a19a69d36631:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,0767d3a0-6811-46ca-a923-a19a69d36631,,2023-04-06T03:28:51+01:00,unclassified,False,,,,,,,,,,,,,,,,,
8b8cc3ba-385a-4646-8f72-22f027356536:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,8b8cc3ba-385a-4646-8f72-22f027356536,,2023-04-06T03:37:05+01:00,unclassified,False,,,,,,,,,,,,,,,,,
9b0806d2-585b-41f8-8dbd-4098f872251c:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,9b0806d2-585b-41f8-8dbd-4098f872251c,,2023-04-06T03:47:38+01:00,unclassified,False,,,,,,,,,,,,,,,,,
e17f9f09-947a-432d-88cb-585b1309dac3:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,e17f9f09-947a-432d-88cb-585b1309dac3,,2023-04-06T03:52:51+01:00,unclassified,False,,,,,,,,,,,,,,,,,
62656b47-aef8-4305-a323-9373745680a2:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,62656b47-aef8-4305-a323-9373745680a2,,2023-04-06T03:58:28+01:00,unclassified,False,,,,,,,,,,,,,,,,,
a174f3aa-7470-4d00-a11f-59da1cd4b91e,02182ee6-d75f-497b-b4e9-de5985a3514d,d7987540-9f15-48fb-ba19-99fe96655af6,,2023-04-06T04:06:25+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-18T09:58:40Z,0.76,,,,,
f19ad206-2dca-4fe1-a168-50ee2dae9fbc:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,f19ad206-2dca-4fe1-a168-50ee2dae9fbc,,2023-04-06T04:11:00+01:00,unclassified,False,,,,,,,,,,,,,,,,,
dfdf50e1-08e4-4506-808e-194510ce1f75:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,dfdf50e1-08e4-4506-808e-194510ce1f75,,2023-04-06T04:17:39+01:00,unclassified,False,,,,,,,,,,,,,,,,,
124fb96c-6f6f-45ae-adfd-62d4b5b251f1:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,124fb96c-6f6f-45ae-adfd-62d4b5b251f1,,2023-04-06T04:23:53+01:00,unclassified,False,,,,,,,,,,,,,,,,,
8be7ad3c-48e1-4fdf-8e37-72180c738014:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,8be7ad3c-48e1-4fdf-8e37-72180c738014,,2023-04-06T04:32:59+01:00,unclassified,False,,,,,,,,,,,,,,,,,
9cbf6bb7-0a8e-417a-aba7-eaf19fa956b9:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,9cbf6bb7-0a8e-417a-aba7-eaf19fa956b9,,2023-04-06T04:39:03+01:00,unclassified,False,,,,,,,,,,,,,,,,,
75a556d6-bd40-40b0-b721-8eb308c79d38:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,75a556d6-bd40-40b0-b721-8eb308c79d38,,2023-04-06T05:03:03+01:00,unclassified,False,,,,,,,,,,,,,,,,,
7c009475-b726-4fc7-bd7c-4ac5057dc2eb:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,7c009475-b726-4fc7-bd7c-4ac5057dc2eb,,2023-04-06T05:05:53+01:00,unclassified,False,,,,,,,,,,,,,,,,,
b2619885-ac5e-4efd-9664-38681158eea8:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,b2619885-ac5e-4efd-9664-38681158eea8,,2023-04-06T05:09:28+01:00,unclassified,False,,,,,,,,,,,,,,,,,
1a85ef50-d643-4d71-8ae4-1b1fddec69f9:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,1a85ef50-d643-4d71-8ae4-1b1fddec69f9,,2023-04-06T05:13:27+01:00,unclassified,False,,,,,,,,,,,,,,,,,
523ba84e-3e8a-4c11-9e49-12ba4ec6b7a8:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,523ba84e-3e8a-4c11-9e49-12ba4ec6b7a8,,2023-04-06T05:17:47+01:00,unclassified,False,,,,,,,,,,,,,,,,,
1fcb5227-0406-4524-ad83-87e46be7fa3c:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,1fcb5227-0406-4524-ad83-87e46be7fa3c,,2023-04-06T05:21:44+01:00,unclassified,False,,,,,,,,,,,,,,,,,
2a4caa99-3345-4b4b-ab25-95d36172b0c6:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,2a4caa99-3345-4b4b-ab25-95d36172b0c6,,2023-04-06T05:23:51+01:00,unclassified,False,,,,,,,,,,,,,,,,,
a7aed7df-f2dc-4e70-a50b-5565a64aadd7:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,a7aed7df-f2dc-4e70-a50b-5565a64aadd7,,2023-04-06T05:52:26+01:00,unclassified,False,,,,,,,,,,,,,,,,,
f69294e3-3a6d-43f5-9ae5-51ccde089a20:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,f69294e3-3a6d-43f5-9ae5-51ccde089a20,,2023-04-06T06:03:43+01:00,unclassified,False,,,,,,,,,,,,,,,,,
17373bb4-c1c5-47ac-b182-3eba199be9d4:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,17373bb4-c1c5-47ac-b182-3eba199be9d4,,2023-04-06T06:09:14+01:00,unclassified,False,,,,,,,,,,,,,,,,,
8503e535-cd28-4c90-9527-fea3aa31dab6:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,8503e535-cd28-4c90-9527-fea3aa31dab6,,2023-04-06T06:12:58+01:00,unclassified,False,,,,,,,,,,,,,,,,,
a5307c73-6bf1-47a7-8eec-ebd0e5b463ac:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,a5307c73-6bf1-47a7-8eec-ebd0e5b463ac,,2023-04-06T06:15:17+01:00,unclassified,False,,,,,,,,,,,,,,,,,
c97d9e3e-c7e4-491a-9a90-856e21dd35fa:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,c97d9e3e-c7e4-491a-9a90-856e21dd35fa,,2023-04-06T06:18:00+01:00,unclassified,False,,,,,,,,,,,,,,,,,
429c83af-2072-4d0a-850f-0a537f47cf3f:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,429c83af-2072-4d0a-850f-0a537f47cf3f,,2023-04-06T06:22:49+01:00,unclassified,False,,,,,,,,,,,,,,,,,
96dfd447-be36-463a-91ab-24a85e12538b:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,96dfd447-be36-463a-91ab-24a85e12538b,,2023-04-06T06:26:47+01:00,unclassified,False,,,,,,,,,,,,,,,,,
0c99358f-b9a1-475b-8efb-c425a6efd2d1:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,0c99358f-b9a1-475b-8efb-c425a6efd2d1,,2023-04-06T06:31:35+01:00,unclassified,False,,,,,,,,,,,,,,,,,
7740f2fe-3e3a-4bc5-a02e-d9c3d8b280f1,02182ee6-d75f-497b-b4e9-de5985a3514d,c3f657da-f8de-4dfd-9a49-02742c43e6f3,,2023-04-06T06:35:40+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-18T10:11:58Z,,,,,,
843885db-8c45-477f-b55d-d1a625361e93:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,843885db-8c45-477f-b55d-d1a625361e93,,2023-04-06T06:40:10+01:00,unclassified,False,,,,,,,,,,,,,,,,,
4225836f-cb97-44a3-8d7a-57f10c549e7c,02182ee6-d75f-497b-b4e9-de5985a3514d,06af68a8-ad92-419a-b044-b1ac1fb00197,,2023-04-06T06:50:40+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-18T10:14:13Z,,,,,,
ac821083-b258-48e3-a362-df73407375ae,02182ee6-d75f-497b-b4e9-de5985a3514d,1ff68e1b-4caf-430a-aa3d-600ba3b03b65,,2023-04-06T06:59:11+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-18T10:14:58Z,,,,,,
50345187-7b91-4069-84df-5d08fc82d34a:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,50345187-7b91-4069-84df-5d08fc82d34a,,2023-04-06T17:30:26+01:00,unclassified,False,,,,,,,,,,,,,,,,,
559c6abc-dc77-4592-965d-f4772ebf2d72:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,559c6abc-dc77-4592-965d-f4772ebf2d72,,2023-04-06T17:41:10+01:00,unclassified,False,,,,,,,,,,,,,,,,,
745181de-1c89-4fb8-b1c6-923bb8959346:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,745181de-1c89-4fb8-b1c6-923bb8959346,,2023-04-06T17:50:43+01:00,unclassified,False,,,,,,,,,,,,,,,,,
694fb2bf-c2f4-4a2f-9d14-24352b06cfd0:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,694fb2bf-c2f4-4a2f-9d14-24352b06cfd0,,2023-04-06T17:54:02+01:00,unclassified,False,,,,,,,,,,,,,,,,,
4cec9d27-909c-456b-80d6-367f074c38f6:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,4cec9d27-909c-456b-80d6-367f074c38f6,,2023-04-06T18:01:35+01:00,unclassified,False,,,,,,,,,,,,,,,,,
ea375970-894f-46bf-ba6f-b162b5b8ddd3:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,ea375970-894f-46bf-ba6f-b162b5b8ddd3,,2023-04-06T18:07:56+01:00,unclassified,False,,,,,,,,,,,,,,,,,
2fdb1477-4f50-4431-8e9e-eaf996f8ee0c:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,2fdb1477-4f50-4431-8e9e-eaf996f8ee0c,,2023-04-06T18:10:53+01:00,unclassified,False,,,,,,,,,,,,,,,,,
a9eb0885-a5f8-4301-97ef-f05573fc0b9d,02182ee6-d75f-497b-b4e9-de5985a3514d,b579f3d1-953a-4d95-935d-c1b839a9a094,,2023-04-06T18:32:30+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-18T10:18:33Z,,,,,,
35d9dc95-2859-4aa5-84ef-bd0d6526e1c0:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,35d9dc95-2859-4aa5-84ef-bd0d6526e1c0,,2023-04-06T18:58:55+01:00,unclassified,False,,,,,,,,,,,,,,,,,
a7dcdc4b-277a-4c3d-bb78-86a668be4787:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,a7dcdc4b-277a-4c3d-bb78-86a668be4787,,2023-04-06T19:18:35+01:00,unclassified,False,,,,,,,,,,,,,,,,,
5da91443-dc85-4cde-a5ea-b2ece83ce463:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,5da91443-dc85-4cde-a5ea-b2ece83ce463,,2023-04-06T19:38:35+01:00,unclassified,False,,,,,,,,,,,,,,,,,
22117c68-ff73-4a70-924a-8c73fcb8cfca:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,22117c68-ff73-4a70-924a-8c73fcb8cfca,,2023-04-06T19:56:08+01:00,unclassified,False,,,,,,,,,,,,,,,,,
b97b0cd5-fe3f-41b7-9c0b-f125c6ea1ad8:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,b97b0cd5-fe3f-41b7-9c0b-f125c6ea1ad8,,2023-04-06T20:07:13+01:00,unclassified,False,,,,,,,,,,,,,,,,,
8ef44b68-b247-49c1-ae03-0b6f4bb57f8b:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,8ef44b68-b247-49c1-ae03-0b6f4bb57f8b,,2023-04-06T20:25:33+01:00,unclassified,False,,,,,,,,,,,,,,,,,
0725bcb0-44f1-49ab-b52a-85c30d044be0:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,0725bcb0-44f1-49ab-b52a-85c30d044be0,,2023-04-06T20:29:42+01:00,unclassified,False,,,,,,,,,,,,,,,,,
f8922efe-450c-41b3-85c7-0296ee1aa2d5:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,f8922efe-450c-41b3-85c7-0296ee1aa2d5,,2023-04-06T20:37:41+01:00,unclassified,False,,,,,,,,,,,,,,,,,
d5a03b7a-671f-490a-8487-ff27c6021b16:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,d5a03b7a-671f-490a-8487-ff27c6021b16,,2023-04-06T20:42:06+01:00,unclassified,False,,,,,,,,,,,,,,,,,
bc08219b-517c-490b-935e-c04378e16290:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,bc08219b-517c-490b-935e-c04378e16290,,2023-04-06T20:44:24+01:00,unclassified,False,,,,,,,,,,,,,,,,,
8765dbdd-6a61-4d18-a0c7-ce90a5e9e934:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,8765dbdd-6a61-4d18-a0c7-ce90a5e9e934,,2023-04-06T20:48:27+01:00,unclassified,False,,,,,,,,,,,,,,,,,
6fb0f155-bfb7-4208-928a-f3419a11c2eb:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,6fb0f155-bfb7-4208-928a-f3419a11c2eb,,2023-04-06T20:55:10+01:00,unclassified,False,,,,,,,,,,,,,,,,,
49270eb1-bc2e-4043-9301-2c640b195630,02182ee6-d75f-497b-b4e9-de5985a3514d,f497f074-4a4d-4878-aa78-deec5acb2871,,2023-04-06T20:59:20+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-18T10:24:26Z,0.78,,,,,
0cb20f90-e406-4a89-97ff-f65fb9167908:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,0cb20f90-e406-4a89-97ff-f65fb9167908,,2023-04-06T21:03:30+01:00,unclassified,False,,,,,,,,,,,,,,,,,
2c0cb93e-bdb5-4465-85ad-ba4abb3ffcc2:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,2c0cb93e-bdb5-4465-85ad-ba4abb3ffcc2,,2023-04-06T21:06:55+01:00,unclassified,False,,,,,,,,,,,,,,,,,
414bd4be-bead-4d81-8d63-5ae0b1d062f4:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,414bd4be-bead-4d81-8d63-5ae0b1d062f4,,2023-04-06T21:09:39+01:00,unclassified,False,,,,,,,,,,,,,,,,,
8a2fed6f-7af5-498f-a0f3-d756faca86fc:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,8a2fed6f-7af5-498f-a0f3-d756faca86fc,,2023-04-06T21:13:25+01:00,unclassified,False,,,,,,,,,,,,,,,,,
0d7310b6-abfb-4551-ba61-13b3071d66c9:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,0d7310b6-abfb-4551-ba61-13b3071d66c9,,2023-04-06T21:16:36+01:00,unclassified,False,,,,,,,,,,,,,,,,,
bfe0db7c-ea71-4b74-b76d-b2acca413247:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,bfe0db7c-ea71-4b74-b76d-b2acca413247,,2023-04-06T21:20:10+01:00,unclassified,False,,,,,,,,,,,,,,,,,
dbfa5ee9-68ed-4407-82e1-84792302d0c6,02182ee6-d75f-497b-b4e9-de5985a3514d,e3a13e75-9dd8-46bf-b4f8-d7efcbab9c01,,2023-04-06T21:23:53+01:00,animal,False,5G6ZJ,Canis lupus familiaris,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-18T10:28:19Z,0.81,,,,,
ae54e15b-c523-4bac-830e-5161981cfa90,02182ee6-d75f-497b-b4e9-de5985a3514d,ae859722-489d-4e53-8b38-4ff6c3bb2521,,2023-04-06T21:27:22+01:00,animal,False,5G6ZJ,Canis lupus familiaris,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-18T10:29:06Z,0.78,,,,,
1c730c34-52fe-42b5-a810-7e314b9e006e,02182ee6-d75f-497b-b4e9-de5985a3514d,7b5de2ce-6820-4c03-b499-c5b44928272c,,2023-04-06T21:33:41+01:00,human,False,6MB3T,Homo sapiens,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-18T10:30:15Z,0.84,,,,,
8ba80bb9-0a2a-4582-83c9-b0562c4417c7:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,8ba80bb9-0a2a-4582-83c9-b0562c4417c7,,2023-04-06T21:48:01+01:00,unclassified,False,,,,,,,,,,,,,,,,,
ac54daa8-5d1d-47c2-bbab-05c2fbc862eb,02182ee6-d75f-497b-b4e9-de5985a3514d,f1a7d2f4-0802-491f-a594-a560bedd430e,,2023-04-06T21:52:59+01:00,animal,False,5G6ZJ,Canis lupus familiaris,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-18T10:31:12Z,0.75,,,,,
effcec47-4481-46e1-85fb-c11d12bd048d:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,effcec47-4481-46e1-85fb-c11d12bd048d,,2023-04-06T21:56:51+01:00,unclassified,False,,,,,,,,,,,,,,,,,
a1b881ec-a238-4329-917e-181900578a58:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,a1b881ec-a238-4329-917e-181900578a58,,2023-04-06T22:01:48+01:00,unclassified,False,,,,,,,,,,,,,,,,,
6fe93d09-1272-45e5-be71-97296dc4ca25,02182ee6-d75f-497b-b4e9-de5985a3514d,cb81e174-1f0f-4ef1-bd1a-5022839aa9bc,,2023-04-06T22:07:03+01:00,animal,False,T56G,Cervus elaphus,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-18T10:32:44Z,0.81,,,,,
4f3a2c0a-9947-4bc3-b374-3856b41e67b7:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,4f3a2c0a-9947-4bc3-b374-3856b41e67b7,,2023-04-06T22:11:46+01:00,unclassified,False,,,,,,,,,,,,,,,,,
ffb09175-8b41-425e-b1ee-530dc32ccfc4:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,ffb09175-8b41-425e-b1ee-530dc32ccfc4,,2023-04-06T22:20:42+01:00,unclassified,False,,,,,,,,,,,,,,,,,
e27e35d7-a5be-4708-8c91-187b156d3fcf:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,e27e35d7-a5be-4708-8c91-187b156d3fcf,,2023-04-06T22:30:22+01:00,unclassified,False,,,,,,,,,,,,,,,,,
4ece7aed-c83d-4e7f-a157-75f73176d393,02182ee6-d75f-497b-b4e9-de5985a3514d,58814308-25ca-466f-8e10-015edb03dd81,,2023-04-06T22:39:11+01:00,animal,False,T56G,Cervus elaphus,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-18T10:34:42Z,0.78,,,,,
202540db-406f-4d52-95e6-0b56bfd49a8f:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,202540db-406f-4d52-95e6-0b56bfd49a8f,,2023-04-06T22:45:14+01:00,unclassified,False,,,,,,,,,,,,,,,,,
910370ee-5ec2-4bf5-a1fd-6fa33d47984a,02182ee6-d75f-497b-b4e9-de5985a3514d,aa0aa101-1ed9-47ae-84fd-b0f87f5a91df,,2023-04-06T22:54:16+01:00,animal,False,T56G,Cervus elaphus,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-18T07:33:48Z,0.73,,,,,
b5e4a5d1-c9df-4a01-94f3-1c752412693c:seq,02182ee6-d75f-497b-b4e9-de5985a3514d,b5e4a5d1-c9df-4a01-94f3-1c752412693c,,2023-04-06T22:59:11+01:00,unclassified,False,,,,,,,,,,,,,,,,,
d72f7ae3-09f4-482b-9047-58bc74192682,02182ee6-d75f-497b-b4e9-de5985a3514d,889c727f-4fde-4213-ab82-f51b10320855,,2023-04-06T23:08:53+01:00,animal,False,T56G,Cervus elaphus,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-18T10:35:55Z,0.8,,,,,
26f6ed9a-2e7e-46c9-b3b3-135f85bfbfe8,02182ee6-d75f-497b-b4e9-de5985a3514d,3f606570-7f4b-4633-aa8d-ca7e63a1ae0a,,2023-04-06T23:21:59+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-18T11:03:57Z,0.82,,,,,
1af2e888-0938-419f-a21b-40e98f9c68d6,02182ee6-d75f-497b-b4e9-de5985a3514d,7dbeab59-8082-4325-a3e1-343570f57b2d,,2023-04-06T23:25:22+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-18T10:36:37Z,0.81,,,,,
